index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
2076,60001902,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,af100c26b,customer1643
2077,60001903,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,9471e40cb,customer1068
2078,60001904,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,c6f927dc9,customer912
2079,60001905,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,5f0722707,customer1879
2080,60001906,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,fd1292e12,customer133
2081,60001907,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,554f8a2d3,customer3
2082,60001909,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,ef62f0bf0,customer3
2083,60001910,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,13e4e5107,customer3
2084,60001911,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,1d806393a,customer106
2085,60001912,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,dfa4c04e1,customer76
2086,60001913,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,9b7f8cb91,customer74
2087,60001914,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,02175f7f8,customer97
2088,60001915,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,ec3950b0d,customer91
2089,60001917,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,619e71d29,customer4
2090,60001918,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,fc99fe0a6,customer4
2091,60001921,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,c2fa38e24,customer3
2092,60001922,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,f2b3920cb,customer71
2093,60001923,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,ef8730287,customer3
2094,60001924,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,1a6af9387,customer3
2095,60001925,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,036657ea1,customer3
2096,60001926,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,4f81fcb75,customer3
2097,60001927,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,ad356c710,customer3
2098,60001928,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,b3613a036,customer173
2099,60001929,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,5c0a9199b,customer179
2100,60001930,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,ede16282f,customer54
2101,60001931,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,b9ca96320,customer198
2102,60001932,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,69090b531,customer60
2103,60001933,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,a4fd356eb,customer138
2104,60001934,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,ad50dc254,customer125
2105,60001935,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,a99cafc05,customer133
2106,60001936,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,591ef488e,customer53
2107,60001937,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,7c036c8c7,customer218
2108,60001938,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,55b7d5ed5,customer1597
2109,60001939,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,4eefb97c2,customer1391
2110,60001940,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,bd5472cd9,customer106
2111,60001941,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,c42197f1f,customer76
2112,60001942,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,560b83103,customer74
2113,60001943,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,3b6c223e6,customer97
2114,60001944,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,7a80ddcdf,customer91
2115,60001945,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,3a5b1180d,customer3
2116,60001946,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,b3c368002,customer525
2117,60001947,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,6c512952c,customer479
2118,60001948,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,9bd9f4cba,customer726
2119,60001949,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,778b2d1b7,customer3
2120,60001950,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,91b1ea028,customer1965
2121,60001951,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,dcf4a0f7e,customer71
2122,60001952,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,9de1c211d,customer1450
2123,60001953,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,2777ade5c,customer1465
2124,60001954,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,eacacf05e,customer542
2125,60001955,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,ee68df1d8,customer354
2126,60001956,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,90c8fc200,customer1233
2127,60001957,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,040c49a99,customer173
2128,60001958,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,f77728fda,customer179
2129,60001959,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,0823429f9,customer54
2130,60001960,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,482be5e28,customer198
2131,60001961,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,03ec3af25,customer60
2132,60001962,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,55b451d39,customer138
2133,60001963,B2B,TGPP,Trung Quốc,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNLC,Closed,Closed,,,1,2011,Closed,Closed,,b998c26fb,customer125
2134,60001975,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,1,2011,Closed,Closed,,3eaecc45d,customer4
2135,60001985,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,2,2011,Closed,Closed,,b91513ea6,customer1
2136,60001987,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,2,2011,Closed,Closed,,20addfa39,customer1
2137,60001988,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,2,2011,Closed,Closed,,0a36f6b7e,customer1062
2138,60001995,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,2,2011,Closed,Closed,,aa04cff8b,customer0
2139,60001997,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,3,2011,Closed,Closed,,1bbe2f105,customer1
2140,60002000,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,3,2011,Closed,Closed,,5aab1576a,customer1077
2141,60002001,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,3,2011,Closed,Closed,,802b8a34b,customer5
2142,60002002,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,3,2011,Closed,Closed,,2bbd02ef5,customer5
2143,60002003,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,3,2011,Closed,Closed,,6f0213972,customer262
2144,60002005,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,3,2011,Closed,Closed,,e76cacde2,customer1
2145,60002017,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,4,2011,7,2021,,7bd818b94,customer1626
2146,60002023,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMT,Closed,Closed,,,4,2011,Closed,Closed,,396b55038,customer7
2147,60002024,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,f4716a3fc,customer1
2148,60002025,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,1610a3c70,customer1
2149,60002026,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,9d829ec12,customer1
2150,60002027,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,5d6fd8933,customer1
2151,60002028,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,43f267c2d,customer1
2152,60002030,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,798b15887,customer1
2153,60002033,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,2c8ae3e8a,customer1
2154,60002034,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,2ed55c45b,customer1
2155,60002035,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,6a610d935,customer1
2156,60002036,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,d713a7fd4,customer1
2157,60002037,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,87ba92291,customer1
2158,60002038,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,6790d80de,customer1
2159,60002039,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,0e409338c,customer1
2160,60002040,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,81299684e,customer1
2161,60002041,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,a9844214e,customer3
2162,60002043,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,277c2b3cb,customer1
2163,60002044,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,4,2011,Closed,Closed,,66c59ecdf,customer209
2164,60002045,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,4,2011,Closed,Closed,,6ea2b6885,customer338
2165,60002046,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,4,2011,Closed,Closed,,0cd5810da,customer1
2166,60002050,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,5,2011,Closed,Closed,,c5a62351f,customer9
2167,60002055,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,5,2011,Closed,Closed,,7c81a1123,customer598
2168,60002056,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,5,2011,Closed,Closed,,55d8477ce,customer0
2169,60002057,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,5,2011,Closed,Closed,,22266690d,customer1
2170,60002059,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,5,2011,Closed,Closed,,286032672,customer1590
2171,60002060,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,5,2011,Closed,Closed,,150c9ba68,customer1682
2172,60002062,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,5,2011,Closed,Closed,,05ef5b610,customer1
2173,60002063,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,5,2011,Closed,Closed,,ee3da4db1,customer1
2174,60002065,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,8,2012,Closed,Closed,,c03a03362,customer979
2175,60002066,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,6,2011,Closed,Closed,,b3e8a6708,customer17
2176,60002080,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,6,2011,Closed,Closed,,996832675,customer5
2177,60002085,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,6,2011,Closed,Closed,,a5f3a7569,customer129
2178,60002086,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,6,2012,Closed,Closed,,ed9f0b5b3,customer5
2179,60002090,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,6,2011,Closed,Closed,,fc808fcb5,customer1648
2180,60002092,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,7,2011,Closed,Closed,,909edb6bf,customer2
2181,60002093,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,7,2011,Closed,Closed,,11df5b751,customer1
2182,60002095,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,4,2012,Closed,Closed,,b9146f753,customer2
2183,60002096,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,7,2011,Closed,Closed,,80de2fe8b,customer3
2184,60002098,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,7,2011,Closed,Closed,,78b7ba391,customer2
2185,60002099,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,7,2011,Closed,Closed,,2fbf3a0c6,customer2
2186,60002101,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,7,2011,Closed,Closed,,172997492,customer4
2187,60002103,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,7,2011,Closed,Closed,,9b5a36481,customer1
2188,60002104,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMTR-TN,Closed,Closed,,,7,2011,Closed,Closed,,6c84e082f,customer21
2189,60002120,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,7,2012,Closed,Closed,,8a67ae978,customer1852
2190,60002125,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMB,Closed,Closed,,,9,2011,Closed,Closed,,8e0e389dc,customer1
2191,60002130,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Khác,CNMN,Closed,Closed,,,12,2013,Closed,Closed,,f22e860e4,customer5
